,similarity_measure,quality_measure,model,value,domain,architecture,representation_dataset,identifier
1768,ConcentricityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_4,0.525,VISION,ResNet34,ImageNet100,Normal
1769,ConcentricityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_4,0.0375,VISION,ResNet34,ImageNet100,Normal
1770,ConcentricityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_5,0.525,VISION,ResNet34,ImageNet100,Normal
1771,ConcentricityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_5,0.0375,VISION,ResNet34,ImageNet100,Normal
1772,ConcentricityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_6,0.525,VISION,ResNet34,ImageNet100,Normal
1773,ConcentricityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_6,0.0375,VISION,ResNet34,ImageNet100,Normal
1774,ConcentricityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_7,0.575,VISION,ResNet34,ImageNet100,Normal
1775,ConcentricityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_7,-0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1776,ConcentricityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_8,0.525,VISION,ResNet34,ImageNet100,Normal
1777,ConcentricityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_8,0.0375,VISION,ResNet34,ImageNet100,Normal
1778,ConcentricityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_9,0.525,VISION,ResNet34,ImageNet100,Normal
1779,ConcentricityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_9,0.0375,VISION,ResNet34,ImageNet100,Normal
1780,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_0,0.525,VISION,ResNet34,ImageNet100,Normal
1781,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_0,0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1782,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_1,0.525,VISION,ResNet34,ImageNet100,Normal
1783,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_1,0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1784,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_2,0.575,VISION,ResNet34,ImageNet100,Normal
1785,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_2,-0.062499999999999965,VISION,ResNet34,ImageNet100,Normal
1786,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_3,0.575,VISION,ResNet34,ImageNet100,Normal
1787,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_3,-0.062499999999999965,VISION,ResNet34,ImageNet100,Normal
1788,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_4,0.525,VISION,ResNet34,ImageNet100,Normal
1789,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_4,0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1790,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_5,0.525,VISION,ResNet34,ImageNet100,Normal
1791,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_5,0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1792,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_6,0.525,VISION,ResNet34,ImageNet100,Normal
1793,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_6,0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1794,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_7,0.575,VISION,ResNet34,ImageNet100,Normal
1795,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_7,-0.062499999999999965,VISION,ResNet34,ImageNet100,Normal
1796,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_8,0.525,VISION,ResNet34,ImageNet100,Normal
1797,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_8,0.26249999999999996,VISION,ResNet34,ImageNet100,Normal
1798,MagnitudeDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_9,0.575,VISION,ResNet34,ImageNet100,Normal
1799,MagnitudeDifference,correlation,VISION_ResNet34_ImageNet100_Normal_9,-0.062499999999999965,VISION,ResNet34,ImageNet100,Normal
1800,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_0,0.35,VISION,ResNet34,ImageNet100,Normal
1801,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_0,-0.024999999999999994,VISION,ResNet34,ImageNet100,Normal
1802,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_1,0.325,VISION,ResNet34,ImageNet100,Normal
1803,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_1,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1804,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_2,0.325,VISION,ResNet34,ImageNet100,Normal
1805,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_2,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1806,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_3,0.325,VISION,ResNet34,ImageNet100,Normal
1807,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_3,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1808,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_4,0.325,VISION,ResNet34,ImageNet100,Normal
1809,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_4,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1810,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_5,0.35,VISION,ResNet34,ImageNet100,Normal
1811,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_5,0.175,VISION,ResNet34,ImageNet100,Normal
1812,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_6,0.275,VISION,ResNet34,ImageNet100,Normal
1813,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_6,0.31249999999999994,VISION,ResNet34,ImageNet100,Normal
1814,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_7,0.325,VISION,ResNet34,ImageNet100,Normal
1815,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_7,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1816,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_8,0.325,VISION,ResNet34,ImageNet100,Normal
1817,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_8,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1818,UniformityDifference,violation_rate,VISION_ResNet34_ImageNet100_Normal_9,0.325,VISION,ResNet34,ImageNet100,Normal
1819,UniformityDifference,correlation,VISION_ResNet34_ImageNet100_Normal_9,0.22499999999999998,VISION,ResNet34,ImageNet100,Normal
1820,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_0,0.025,VISION,ResNet34,ImageNet100,Normal
1821,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_0,0.75,VISION,ResNet34,ImageNet100,Normal
1822,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_1,0.075,VISION,ResNet34,ImageNet100,Normal
1823,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_1,0.6625,VISION,ResNet34,ImageNet100,Normal
1824,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_2,0.05,VISION,ResNet34,ImageNet100,Normal
1825,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_2,0.7374999999999999,VISION,ResNet34,ImageNet100,Normal
1826,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_3,0.0,VISION,ResNet34,ImageNet100,Normal
1827,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_3,1.0,VISION,ResNet34,ImageNet100,Normal
1828,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_4,0.0,VISION,ResNet34,ImageNet100,Normal
1829,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_4,1.0,VISION,ResNet34,ImageNet100,Normal
1830,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_5,0.0,VISION,ResNet34,ImageNet100,Normal
1831,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_5,1.0,VISION,ResNet34,ImageNet100,Normal
1832,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_6,0.025,VISION,ResNet34,ImageNet100,Normal
1833,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_6,0.75,VISION,ResNet34,ImageNet100,Normal
1834,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_7,0.025,VISION,ResNet34,ImageNet100,Normal
1835,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_7,0.75,VISION,ResNet34,ImageNet100,Normal
1836,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_8,0.025,VISION,ResNet34,ImageNet100,Normal
1837,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_8,0.75,VISION,ResNet34,ImageNet100,Normal
1838,CKA,violation_rate,VISION_ResNet34_ImageNet100_Normal_9,0.025,VISION,ResNet34,ImageNet100,Normal
1839,CKA,correlation,VISION_ResNet34_ImageNet100_Normal_9,0.75,VISION,ResNet34,ImageNet100,Normal
1840,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.05,VISION,ResNet101,ImageNet100,Normal
1841,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1842,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.05,VISION,ResNet101,ImageNet100,Normal
1843,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1844,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.05,VISION,ResNet101,ImageNet100,Normal
1845,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1846,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.05,VISION,ResNet101,ImageNet100,Normal
1847,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1848,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.05,VISION,ResNet101,ImageNet100,Normal
1849,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1850,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.05,VISION,ResNet101,ImageNet100,Normal
1851,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1852,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.05,VISION,ResNet101,ImageNet100,Normal
1853,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1854,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.05,VISION,ResNet101,ImageNet100,Normal
1855,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.9999999999999999,VISION,ResNet101,ImageNet100,Normal
1856,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.0,VISION,ResNet101,ImageNet100,Normal
1857,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_8,,VISION,ResNet101,ImageNet100,Normal
1858,PWCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1859,PWCCA,correlation,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1860,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.175,VISION,ResNet101,ImageNet100,Normal
1861,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.5874999999999999,VISION,ResNet101,ImageNet100,Normal
1862,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.225,VISION,ResNet101,ImageNet100,Normal
1863,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.8124999999999999,VISION,ResNet101,ImageNet100,Normal
1864,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.525,VISION,ResNet101,ImageNet100,Normal
1865,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_2,-0.3625,VISION,ResNet101,ImageNet100,Normal
1866,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.2,VISION,ResNet101,ImageNet100,Normal
1867,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.575,VISION,ResNet101,ImageNet100,Normal
1868,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.25,VISION,ResNet101,ImageNet100,Normal
1869,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.4375,VISION,ResNet101,ImageNet100,Normal
1870,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.175,VISION,ResNet101,ImageNet100,Normal
1871,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.8375,VISION,ResNet101,ImageNet100,Normal
1872,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.325,VISION,ResNet101,ImageNet100,Normal
1873,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.38749999999999996,VISION,ResNet101,ImageNet100,Normal
1874,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.225,VISION,ResNet101,ImageNet100,Normal
1875,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.4624999999999999,VISION,ResNet101,ImageNet100,Normal
1876,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.0,VISION,ResNet101,ImageNet100,Normal
1877,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_8,1.0,VISION,ResNet101,ImageNet100,Normal
1878,SVCCA,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1879,SVCCA,correlation,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1880,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.15,VISION,ResNet101,ImageNet100,Normal
1881,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.575,VISION,ResNet101,ImageNet100,Normal
1882,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.1,VISION,ResNet101,ImageNet100,Normal
1883,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1884,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.075,VISION,ResNet101,ImageNet100,Normal
1885,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.8999999999999999,VISION,ResNet101,ImageNet100,Normal
1886,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.125,VISION,ResNet101,ImageNet100,Normal
1887,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1888,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.125,VISION,ResNet101,ImageNet100,Normal
1889,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1890,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.1,VISION,ResNet101,ImageNet100,Normal
1891,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.6499999999999999,VISION,ResNet101,ImageNet100,Normal
1892,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.1,VISION,ResNet101,ImageNet100,Normal
1893,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1894,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.1,VISION,ResNet101,ImageNet100,Normal
1895,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1896,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
1897,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1898,HardCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.125,VISION,ResNet101,ImageNet100,Normal
1899,HardCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1900,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.175,VISION,ResNet101,ImageNet100,Normal
1901,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.5499999999999999,VISION,ResNet101,ImageNet100,Normal
1902,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.125,VISION,ResNet101,ImageNet100,Normal
1903,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1904,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.1,VISION,ResNet101,ImageNet100,Normal
1905,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1906,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.125,VISION,ResNet101,ImageNet100,Normal
1907,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1908,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.125,VISION,ResNet101,ImageNet100,Normal
1909,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1910,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.15,VISION,ResNet101,ImageNet100,Normal
1911,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.575,VISION,ResNet101,ImageNet100,Normal
1912,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.1,VISION,ResNet101,ImageNet100,Normal
1913,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1914,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.125,VISION,ResNet101,ImageNet100,Normal
1915,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1916,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.1,VISION,ResNet101,ImageNet100,Normal
1917,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.8874999999999998,VISION,ResNet101,ImageNet100,Normal
1918,SoftCorrelationMatch,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.125,VISION,ResNet101,ImageNet100,Normal
1919,SoftCorrelationMatch,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.6374999999999998,VISION,ResNet101,ImageNet100,Normal
1920,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.0,VISION,ResNet101,ImageNet100,Normal
1921,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_0,1.0,VISION,ResNet101,ImageNet100,Normal
1922,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.0,VISION,ResNet101,ImageNet100,Normal
1923,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_1,1.0,VISION,ResNet101,ImageNet100,Normal
1924,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.0,VISION,ResNet101,ImageNet100,Normal
1925,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_2,1.0,VISION,ResNet101,ImageNet100,Normal
1926,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.0,VISION,ResNet101,ImageNet100,Normal
1927,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_3,1.0,VISION,ResNet101,ImageNet100,Normal
1928,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.0,VISION,ResNet101,ImageNet100,Normal
1929,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_4,1.0,VISION,ResNet101,ImageNet100,Normal
1930,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.0,VISION,ResNet101,ImageNet100,Normal
1931,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_5,1.0,VISION,ResNet101,ImageNet100,Normal
1932,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.0,VISION,ResNet101,ImageNet100,Normal
1933,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_6,1.0,VISION,ResNet101,ImageNet100,Normal
1934,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.025,VISION,ResNet101,ImageNet100,Normal
1935,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.975,VISION,ResNet101,ImageNet100,Normal
1936,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.0,VISION,ResNet101,ImageNet100,Normal
1937,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_8,1.0,VISION,ResNet101,ImageNet100,Normal
1938,DistanceCorrelation,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1939,DistanceCorrelation,correlation,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1940,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,0.05,VISION,ResNet101,ImageNet100,Normal
1941,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_0,0.9625,VISION,ResNet101,ImageNet100,Normal
1942,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,0.05,VISION,ResNet101,ImageNet100,Normal
1943,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_1,0.9625,VISION,ResNet101,ImageNet100,Normal
1944,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,0.025,VISION,ResNet101,ImageNet100,Normal
1945,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_2,0.9874999999999999,VISION,ResNet101,ImageNet100,Normal
1946,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,0.025,VISION,ResNet101,ImageNet100,Normal
1947,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_3,0.9874999999999999,VISION,ResNet101,ImageNet100,Normal
1948,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,0.05,VISION,ResNet101,ImageNet100,Normal
1949,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_4,0.9625,VISION,ResNet101,ImageNet100,Normal
1950,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,0.05,VISION,ResNet101,ImageNet100,Normal
1951,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_5,0.9625,VISION,ResNet101,ImageNet100,Normal
1952,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,0.05,VISION,ResNet101,ImageNet100,Normal
1953,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_6,0.9625,VISION,ResNet101,ImageNet100,Normal
1954,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,0.025,VISION,ResNet101,ImageNet100,Normal
1955,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_7,0.9874999999999999,VISION,ResNet101,ImageNet100,Normal
1956,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,0.05,VISION,ResNet101,ImageNet100,Normal
1957,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_8,0.9625,VISION,ResNet101,ImageNet100,Normal
1958,EigenspaceOverlapScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,0.05,VISION,ResNet101,ImageNet100,Normal
1959,EigenspaceOverlapScore,correlation,VISION_ResNet101_ImageNet100_Normal_9,0.9625,VISION,ResNet101,ImageNet100,Normal
1960,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_0,,VISION,ResNet101,ImageNet100,Normal
1961,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_0,,VISION,ResNet101,ImageNet100,Normal
1962,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_1,,VISION,ResNet101,ImageNet100,Normal
1963,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_1,,VISION,ResNet101,ImageNet100,Normal
1964,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_2,,VISION,ResNet101,ImageNet100,Normal
1965,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_2,,VISION,ResNet101,ImageNet100,Normal
1966,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_3,,VISION,ResNet101,ImageNet100,Normal
1967,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_3,,VISION,ResNet101,ImageNet100,Normal
1968,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_4,,VISION,ResNet101,ImageNet100,Normal
1969,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_4,,VISION,ResNet101,ImageNet100,Normal
1970,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_5,,VISION,ResNet101,ImageNet100,Normal
1971,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_5,,VISION,ResNet101,ImageNet100,Normal
1972,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_6,,VISION,ResNet101,ImageNet100,Normal
1973,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_6,,VISION,ResNet101,ImageNet100,Normal
1974,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_7,,VISION,ResNet101,ImageNet100,Normal
1975,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_7,,VISION,ResNet101,ImageNet100,Normal
1976,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_8,,VISION,ResNet101,ImageNet100,Normal
1977,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_8,,VISION,ResNet101,ImageNet100,Normal
1978,IMDScore,violation_rate,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
1979,IMDScore,correlation,VISION_ResNet101_ImageNet100_Normal_9,,VISION,ResNet101,ImageNet100,Normal
