,similarity_measure,functional_similarity_measure,quality_measure,corr,pval,domain,architecture,representation_dataset,identifier
434,HardCorrelationMatch,JSD,kendalltau,0.21818181818181817,0.03460238829099268,VISION,ResNet18,ImageNet100,Normal
435,HardCorrelationMatch,Disagreement,pearsonr,0.3311514092915834,0.02628127298782167,VISION,ResNet18,ImageNet100,Normal
436,HardCorrelationMatch,Disagreement,spearmanr,0.28226769481532427,0.06029538128092105,VISION,ResNet18,ImageNet100,Normal
437,HardCorrelationMatch,Disagreement,kendalltau,0.19033633449218315,0.06711538773056726,VISION,ResNet18,ImageNet100,Normal
438,HardCorrelationMatch,AbsoluteAccDiff,pearsonr,0.1630215526061991,0.2846255267906001,VISION,ResNet18,ImageNet100,Normal
439,HardCorrelationMatch,AbsoluteAccDiff,spearmanr,0.21016552430771562,0.1658407900389989,VISION,ResNet18,ImageNet100,Normal
440,HardCorrelationMatch,AbsoluteAccDiff,kendalltau,0.1376913177346208,0.1861874309965199,VISION,ResNet18,ImageNet100,Normal
441,SoftCorrelationMatch,JSD,pearsonr,0.46324333223755243,0.001352675508834859,VISION,ResNet18,ImageNet100,Normal
442,SoftCorrelationMatch,JSD,spearmanr,0.4527009222661396,0.0017936023587402342,VISION,ResNet18,ImageNet100,Normal
443,SoftCorrelationMatch,JSD,kendalltau,0.32929292929292925,0.0014274797979248273,VISION,ResNet18,ImageNet100,Normal
444,SoftCorrelationMatch,Disagreement,pearsonr,0.4365183099213285,0.002719217704192989,VISION,ResNet18,ImageNet100,Normal
445,SoftCorrelationMatch,Disagreement,spearmanr,0.46868830222721986,0.00116512198266068,VISION,ResNet18,ImageNet100,Normal
446,SoftCorrelationMatch,Disagreement,kendalltau,0.31044161508083346,0.0028244181260392177,VISION,ResNet18,ImageNet100,Normal
447,SoftCorrelationMatch,AbsoluteAccDiff,pearsonr,0.1862649873564887,0.22053836438007093,VISION,ResNet18,ImageNet100,Normal
448,SoftCorrelationMatch,AbsoluteAccDiff,spearmanr,0.268837831909305,0.07414687208851556,VISION,ResNet18,ImageNet100,Normal
449,SoftCorrelationMatch,AbsoluteAccDiff,kendalltau,0.17848874521154548,0.08659694798427504,VISION,ResNet18,ImageNet100,Normal
450,DistanceCorrelation,JSD,pearsonr,0.2039992880615577,0.17890170815140538,VISION,ResNet18,ImageNet100,Normal
451,DistanceCorrelation,JSD,spearmanr,0.2602108036890646,0.084292604375097,VISION,ResNet18,ImageNet100,Normal
452,DistanceCorrelation,JSD,kendalltau,0.18585858585858586,0.07186903323934982,VISION,ResNet18,ImageNet100,Normal
453,DistanceCorrelation,Disagreement,pearsonr,0.31622687647769226,0.034322478714955126,VISION,ResNet18,ImageNet100,Normal
454,DistanceCorrelation,Disagreement,spearmanr,0.3621622408489938,0.014496497922073415,VISION,ResNet18,ImageNet100,Normal
455,DistanceCorrelation,Disagreement,kendalltau,0.22901430620717225,0.02759790559787437,VISION,ResNet18,ImageNet100,Normal
456,DistanceCorrelation,AbsoluteAccDiff,pearsonr,0.2942566071570698,0.04975461295076544,VISION,ResNet18,ImageNet100,Normal
457,DistanceCorrelation,AbsoluteAccDiff,spearmanr,0.30944697964253987,0.03859360078431082,VISION,ResNet18,ImageNet100,Normal
458,DistanceCorrelation,AbsoluteAccDiff,kendalltau,0.1988874589500078,0.056201239907938745,VISION,ResNet18,ImageNet100,Normal
459,EigenspaceOverlapScore,JSD,pearsonr,0.06543654964897631,0.6693301588148786,VISION,ResNet18,ImageNet100,Normal
460,EigenspaceOverlapScore,JSD,spearmanr,0.08656126482213437,0.5718061910041266,VISION,ResNet18,ImageNet100,Normal
461,EigenspaceOverlapScore,JSD,kendalltau,0.050505050505050504,0.6247595829870547,VISION,ResNet18,ImageNet100,Normal
462,EigenspaceOverlapScore,Disagreement,pearsonr,0.0619771041738255,0.6858856285975874,VISION,ResNet18,ImageNet100,Normal
463,EigenspaceOverlapScore,Disagreement,spearmanr,0.11384313613873538,0.456502284158972,VISION,ResNet18,ImageNet100,Normal
464,EigenspaceOverlapScore,Disagreement,kendalltau,0.06615968845984976,0.5245096917401592,VISION,ResNet18,ImageNet100,Normal
465,EigenspaceOverlapScore,AbsoluteAccDiff,pearsonr,0.022036651400402365,0.885750132150865,VISION,ResNet18,ImageNet100,Normal
466,EigenspaceOverlapScore,AbsoluteAccDiff,spearmanr,0.04805855308040299,0.7539040386763345,VISION,ResNet18,ImageNet100,Normal
467,EigenspaceOverlapScore,AbsoluteAccDiff,kendalltau,0.02753826354692416,0.7914806332215375,VISION,ResNet18,ImageNet100,Normal
468,IMDScore,JSD,pearsonr,-0.10217637741051791,0.5042079809311718,VISION,ResNet18,ImageNet100,Normal
469,IMDScore,JSD,spearmanr,-0.10210803689064557,0.5044946984525691,VISION,ResNet18,ImageNet100,Normal
470,IMDScore,JSD,kendalltau,-0.06666666666666665,0.5185169930451219,VISION,ResNet18,ImageNet100,Normal
471,IMDScore,Disagreement,pearsonr,-0.10008422804038017,0.5130228748104825,VISION,ResNet18,ImageNet100,Normal
472,IMDScore,Disagreement,spearmanr,-0.06341464792441427,0.6789879248057279,VISION,ResNet18,ImageNet100,Normal
473,IMDScore,Disagreement,kendalltau,-0.043767178519592914,0.6737483506000927,VISION,ResNet18,ImageNet100,Normal
474,IMDScore,AbsoluteAccDiff,pearsonr,0.16547402355347215,0.2773431290566782,VISION,ResNet18,ImageNet100,Normal
475,IMDScore,AbsoluteAccDiff,spearmanr,0.15643751229052985,0.30478814671196053,VISION,ResNet18,ImageNet100,Normal
476,IMDScore,AbsoluteAccDiff,kendalltau,0.10913311850077351,0.2947484961259582,VISION,ResNet18,ImageNet100,Normal
477,Gulp,JSD,pearsonr,0.04923462194662922,0.7480764693677272,VISION,ResNet18,ImageNet100,Normal
478,Gulp,JSD,spearmanr,0.07061923583662713,0.6448174662631561,VISION,ResNet18,ImageNet100,Normal
479,Gulp,JSD,kendalltau,0.0404040404040404,0.6955808273182371,VISION,ResNet18,ImageNet100,Normal
480,Gulp,Disagreement,pearsonr,0.050461957463613906,0.7420096428123503,VISION,ResNet18,ImageNet100,Normal
481,Gulp,Disagreement,spearmanr,0.09828611232359842,0.5206602943543658,VISION,ResNet18,ImageNet100,Normal
482,Gulp,Disagreement,kendalltau,0.060052640294325166,0.5634911163599443,VISION,ResNet18,ImageNet100,Normal
483,Gulp,AbsoluteAccDiff,pearsonr,0.005141024973706148,0.9732624979274084,VISION,ResNet18,ImageNet100,Normal
484,Gulp,AbsoluteAccDiff,spearmanr,0.02228229210037888,0.884485171573966,VISION,ResNet18,ImageNet100,Normal
485,Gulp,AbsoluteAccDiff,kendalltau,0.009179421182308052,0.9297737710261127,VISION,ResNet18,ImageNet100,Normal
486,LinearRegression,JSD,pearsonr,0.195895501201565,0.06425274353359633,VISION,ResNet18,ImageNet100,Normal
487,LinearRegression,JSD,spearmanr,0.2134321329199346,0.04340112661567517,VISION,ResNet18,ImageNet100,Normal
488,LinearRegression,JSD,kendalltau,0.14865271772538702,0.03903354726161197,VISION,ResNet18,ImageNet100,Normal
489,LinearRegression,Disagreement,pearsonr,0.17620979403079637,0.09664671722868905,VISION,ResNet18,ImageNet100,Normal
490,LinearRegression,Disagreement,spearmanr,0.1932569222389402,0.06799894571915881,VISION,ResNet18,ImageNet100,Normal
491,LinearRegression,Disagreement,kendalltau,0.12347705372717878,0.08864691590278342,VISION,ResNet18,ImageNet100,Normal
492,LinearRegression,AbsoluteAccDiff,pearsonr,0.18072215015838483,0.0882725687129762,VISION,ResNet18,ImageNet100,Normal
493,LinearRegression,AbsoluteAccDiff,spearmanr,0.18473410223818404,0.08131966541111568,VISION,ResNet18,ImageNet100,Normal
494,LinearRegression,AbsoluteAccDiff,kendalltau,0.12068855343364632,0.09673878064196607,VISION,ResNet18,ImageNet100,Normal
495,JaccardSimilarity,JSD,pearsonr,0.3532552524337225,0.017297031931922002,VISION,ResNet18,ImageNet100,Normal
496,JaccardSimilarity,JSD,spearmanr,0.35599472990777337,0.016390700989415564,VISION,ResNet18,ImageNet100,Normal
497,JaccardSimilarity,JSD,kendalltau,0.2505050505050505,0.015265626660908093,VISION,ResNet18,ImageNet100,Normal
498,JaccardSimilarity,Disagreement,pearsonr,0.2803451828913089,0.06214064832489742,VISION,ResNet18,ImageNet100,Normal
499,JaccardSimilarity,Disagreement,spearmanr,0.2529334761808499,0.09366678450827498,VISION,ResNet18,ImageNet100,Normal
500,JaccardSimilarity,Disagreement,kendalltau,0.17201518999560936,0.09799264570433139,VISION,ResNet18,ImageNet100,Normal
501,JaccardSimilarity,AbsoluteAccDiff,pearsonr,-0.04217901220097184,0.7832350395680773,VISION,ResNet18,ImageNet100,Normal
502,JaccardSimilarity,AbsoluteAccDiff,spearmanr,-0.1139824942057843,0.4559476602311875,VISION,ResNet18,ImageNet100,Normal
503,JaccardSimilarity,AbsoluteAccDiff,kendalltau,-0.07853504789308,0.4508512592288981,VISION,ResNet18,ImageNet100,Normal
504,RankSimilarity,JSD,pearsonr,-0.14985257871632104,0.3258455466599661,VISION,ResNet18,ImageNet100,Normal
505,RankSimilarity,JSD,spearmanr,-0.14743083003952567,0.3338138455917006,VISION,ResNet18,ImageNet100,Normal
506,RankSimilarity,JSD,kendalltau,-0.09494949494949494,0.3578142090050883,VISION,ResNet18,ImageNet100,Normal
507,RankSimilarity,Disagreement,pearsonr,-0.052580235058191364,0.7315752884908467,VISION,ResNet18,ImageNet100,Normal
508,RankSimilarity,Disagreement,spearmanr,-0.10395519727318224,0.4967743458441145,VISION,ResNet18,ImageNet100,Normal
509,RankSimilarity,Disagreement,kendalltau,-0.06615968845984976,0.5245096917401592,VISION,ResNet18,ImageNet100,Normal
510,RankSimilarity,AbsoluteAccDiff,pearsonr,0.035477522144703386,0.8170303834483106,VISION,ResNet18,ImageNet100,Normal
511,RankSimilarity,AbsoluteAccDiff,spearmanr,0.07113193247428644,0.6424121394254068,VISION,ResNet18,ImageNet100,Normal
512,RankSimilarity,AbsoluteAccDiff,kendalltau,0.04589710591154026,0.659468305323756,VISION,ResNet18,ImageNet100,Normal
513,SecondOrderCosineSimilarity,JSD,pearsonr,-0.15509112098147848,0.3090211346161583,VISION,ResNet18,ImageNet100,Normal
514,SecondOrderCosineSimilarity,JSD,spearmanr,-0.12700922266139655,0.40574606468149466,VISION,ResNet18,ImageNet100,Normal
515,SecondOrderCosineSimilarity,JSD,kendalltau,-0.08888888888888888,0.38932389121968514,VISION,ResNet18,ImageNet100,Normal
516,SecondOrderCosineSimilarity,Disagreement,pearsonr,-0.21696909588905783,0.15224861872766093,VISION,ResNet18,ImageNet100,Normal
517,SecondOrderCosineSimilarity,Disagreement,spearmanr,-0.2102834998740972,0.16559783923785493,VISION,ResNet18,ImageNet100,Normal
518,SecondOrderCosineSimilarity,Disagreement,kendalltau,-0.147586997333511,0.15570020871148263,VISION,ResNet18,ImageNet100,Normal
519,SecondOrderCosineSimilarity,AbsoluteAccDiff,pearsonr,-0.146827178001496,0.3358187612377291,VISION,ResNet18,ImageNet100,Normal
520,SecondOrderCosineSimilarity,AbsoluteAccDiff,spearmanr,-0.07897688146820682,0.606070054170525,VISION,ResNet18,ImageNet100,Normal
521,SecondOrderCosineSimilarity,AbsoluteAccDiff,kendalltau,-0.05609646278077143,0.5901842792412688,VISION,ResNet18,ImageNet100,Normal
522,AlignedCosineSimilarity,JSD,pearsonr,0.060113477025341824,0.6948654352137229,VISION,ResNet18,ImageNet100,Normal
523,AlignedCosineSimilarity,JSD,spearmanr,0.0758893280632411,0.6202676992887084,VISION,ResNet18,ImageNet100,Normal
524,AlignedCosineSimilarity,JSD,kendalltau,0.05252525252525252,0.6109761034750767,VISION,ResNet18,ImageNet100,Normal
525,AlignedCosineSimilarity,Disagreement,pearsonr,0.1842640667797276,0.22562504877538672,VISION,ResNet18,ImageNet100,Normal
526,AlignedCosineSimilarity,Disagreement,spearmanr,0.1924192903236645,0.2053922288316646,VISION,ResNet18,ImageNet100,Normal
527,AlignedCosineSimilarity,Disagreement,kendalltau,0.1211231219495711,0.24397101558763157,VISION,ResNet18,ImageNet100,Normal
528,AlignedCosineSimilarity,AbsoluteAccDiff,pearsonr,-0.11634276430754133,0.4466098860361387,VISION,ResNet18,ImageNet100,Normal
529,AlignedCosineSimilarity,AbsoluteAccDiff,spearmanr,-0.07746063082232305,0.6130248054677547,VISION,ResNet18,ImageNet100,Normal
530,AlignedCosineSimilarity,AbsoluteAccDiff,kendalltau,-0.04997684865923273,0.6313582187586942,VISION,ResNet18,ImageNet100,Normal
531,OrthogonalAngularShapeMetricCentered,JSD,pearsonr,0.19774372039942886,0.19288969903793637,VISION,ResNet18,ImageNet100,Normal
532,OrthogonalAngularShapeMetricCentered,JSD,spearmanr,0.24387351778656124,0.1064412191756553,VISION,ResNet18,ImageNet100,Normal
533,OrthogonalAngularShapeMetricCentered,JSD,kendalltau,0.17171717171717168,0.09631356460160362,VISION,ResNet18,ImageNet100,Normal
534,OrthogonalAngularShapeMetricCentered,Disagreement,pearsonr,0.21280002504841106,0.16047683521284983,VISION,ResNet18,ImageNet100,Normal
535,OrthogonalAngularShapeMetricCentered,Disagreement,spearmanr,0.2370468544035278,0.11691596086454742,VISION,ResNet18,ImageNet100,Normal
536,OrthogonalAngularShapeMetricCentered,Disagreement,kendalltau,0.16387245910824322,0.1149481957484412,VISION,ResNet18,ImageNet100,Normal
537,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,pearsonr,0.2176308549283511,0.15097157595463934,VISION,ResNet18,ImageNet100,Normal
538,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,spearmanr,0.20726487089819884,0.17189580199205878,VISION,ResNet18,ImageNet100,Normal
539,OrthogonalAngularShapeMetricCentered,AbsoluteAccDiff,kendalltau,0.13565144636077456,0.19279410979252876,VISION,ResNet18,ImageNet100,Normal
540,OrthogonalProcrustesCenteredAndNormalized,JSD,pearsonr,0.1962287987301837,0.19639067918855,VISION,ResNet18,ImageNet100,Normal
541,OrthogonalProcrustesCenteredAndNormalized,JSD,spearmanr,0.24229249011857704,0.10880079415807227,VISION,ResNet18,ImageNet100,Normal
542,OrthogonalProcrustesCenteredAndNormalized,JSD,kendalltau,0.16767676767676765,0.10440460666453813,VISION,ResNet18,ImageNet100,Normal
543,OrthogonalProcrustesCenteredAndNormalized,Disagreement,pearsonr,0.2113689427461331,0.1633746635721813,VISION,ResNet18,ImageNet100,Normal
544,OrthogonalProcrustesCenteredAndNormalized,Disagreement,spearmanr,0.23579438214722437,0.1189196859058627,VISION,ResNet18,ImageNet100,Normal
545,OrthogonalProcrustesCenteredAndNormalized,Disagreement,kendalltau,0.16387245910824322,0.1149481957484412,VISION,ResNet18,ImageNet100,Normal
546,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,pearsonr,0.2168885946046003,0.15240450713128667,VISION,ResNet18,ImageNet100,Normal
547,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,spearmanr,0.20884704548520802,0.16857359139622996,VISION,ResNet18,ImageNet100,Normal
548,OrthogonalProcrustesCenteredAndNormalized,AbsoluteAccDiff,kendalltau,0.13565144636077456,0.19279410979252876,VISION,ResNet18,ImageNet100,Normal
549,PermutationProcrustes,JSD,pearsonr,0.16330976235786976,0.2837633028554514,VISION,ResNet18,ImageNet100,Normal
550,PermutationProcrustes,JSD,spearmanr,0.1787878787878788,0.23995758532028155,VISION,ResNet18,ImageNet100,Normal
551,PermutationProcrustes,JSD,kendalltau,0.12727272727272723,0.2177353805829707,VISION,ResNet18,ImageNet100,Normal
552,PermutationProcrustes,Disagreement,pearsonr,0.14432673642508925,0.34420290211433774,VISION,ResNet18,ImageNet100,Normal
553,PermutationProcrustes,Disagreement,spearmanr,0.13124590854210894,0.3901336137140994,VISION,ResNet18,ImageNet100,Normal
554,PermutationProcrustes,Disagreement,kendalltau,0.09669492928747273,0.352300339629364,VISION,ResNet18,ImageNet100,Normal
555,PermutationProcrustes,AbsoluteAccDiff,pearsonr,0.10178331104704974,0.5058581936837032,VISION,ResNet18,ImageNet100,Normal
556,PermutationProcrustes,AbsoluteAccDiff,spearmanr,0.07001122547515495,0.6476746123783432,VISION,ResNet18,ImageNet100,Normal
557,PermutationProcrustes,AbsoluteAccDiff,kendalltau,0.04589710591154026,0.659468305323756,VISION,ResNet18,ImageNet100,Normal
558,ProcrustesSizeAndShapeDistance,JSD,pearsonr,0.059703989481032095,0.696844131586825,VISION,ResNet18,ImageNet100,Normal
559,ProcrustesSizeAndShapeDistance,JSD,spearmanr,0.10171277997364953,0.5061545945452972,VISION,ResNet18,ImageNet100,Normal
560,ProcrustesSizeAndShapeDistance,JSD,kendalltau,0.050505050505050504,0.6247595829870547,VISION,ResNet18,ImageNet100,Normal
561,ProcrustesSizeAndShapeDistance,Disagreement,pearsonr,0.07607235447308268,0.6194221939839966,VISION,ResNet18,ImageNet100,Normal
562,ProcrustesSizeAndShapeDistance,Disagreement,spearmanr,0.08154253584459507,0.5943802151831981,VISION,ResNet18,ImageNet100,Normal
563,ProcrustesSizeAndShapeDistance,Disagreement,kendalltau,0.07633810206905742,0.46275470394548535,VISION,ResNet18,ImageNet100,Normal
564,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,pearsonr,0.11664394751246493,0.4454259383722068,VISION,ResNet18,ImageNet100,Normal
565,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,spearmanr,0.07996574058508753,0.6015527816259807,VISION,ResNet18,ImageNet100,Normal
566,ProcrustesSizeAndShapeDistance,AbsoluteAccDiff,kendalltau,0.04181736316384779,0.6880677077269005,VISION,ResNet18,ImageNet100,Normal
567,RSA,JSD,pearsonr,0.11888645514236439,0.4366651229244749,VISION,ResNet18,ImageNet100,Normal
568,RSA,JSD,spearmanr,0.11554677206851119,0.44974722317299964,VISION,ResNet18,ImageNet100,Normal
569,RSA,JSD,kendalltau,0.09494949494949494,0.3578142090050883,VISION,ResNet18,ImageNet100,Normal
570,RSA,Disagreement,pearsonr,0.19503983794279725,0.19916963562962403,VISION,ResNet18,ImageNet100,Normal
571,RSA,Disagreement,spearmanr,0.19340808421021982,0.20302848568408347,VISION,ResNet18,ImageNet100,Normal
572,RSA,Disagreement,kendalltau,0.1211231219495711,0.24397101558763157,VISION,ResNet18,ImageNet100,Normal
573,RSA,AbsoluteAccDiff,pearsonr,0.04528115648236313,0.7677196328260998,VISION,ResNet18,ImageNet100,Normal
574,RSA,AbsoluteAccDiff,spearmanr,0.05623312177995026,0.7136946043526808,VISION,ResNet18,ImageNet100,Normal
575,RSA,AbsoluteAccDiff,kendalltau,0.029578134920770393,0.7764312652085892,VISION,ResNet18,ImageNet100,Normal
576,RSMNormDifference,JSD,pearsonr,-0.4250343780731535,0.003609869434357029,VISION,ResNet18,ImageNet100,Normal
577,RSMNormDifference,JSD,spearmanr,-0.41396574440052697,0.004700737043994496,VISION,ResNet18,ImageNet100,Normal
578,RSMNormDifference,JSD,kendalltau,-0.2868686868686869,0.005466452684930851,VISION,ResNet18,ImageNet100,Normal
579,RSMNormDifference,Disagreement,pearsonr,-0.2326054320512586,0.12413855375111635,VISION,ResNet18,ImageNet100,Normal
580,RSMNormDifference,Disagreement,spearmanr,-0.17409364362617263,0.25272636094797474,VISION,ResNet18,ImageNet100,Normal
581,RSMNormDifference,Disagreement,kendalltau,-0.1272301701150957,0.22100353377208104,VISION,ResNet18,ImageNet100,Normal
582,RSMNormDifference,AbsoluteAccDiff,pearsonr,0.10424889156882389,0.49555245026168226,VISION,ResNet18,ImageNet100,Normal
583,RSMNormDifference,AbsoluteAccDiff,spearmanr,0.0868218304621272,0.5706449994658416,VISION,ResNet18,ImageNet100,Normal
584,RSMNormDifference,AbsoluteAccDiff,kendalltau,0.06221607690231013,0.5502924274983771,VISION,ResNet18,ImageNet100,Normal
585,ConcentricityDifference,JSD,pearsonr,-0.31635024739878137,0.034248526117564265,VISION,ResNet18,ImageNet100,Normal
586,ConcentricityDifference,JSD,spearmanr,-0.2928853754940711,0.05087888060962363,VISION,ResNet18,ImageNet100,Normal
587,ConcentricityDifference,JSD,kendalltau,-0.19999999999999998,0.05275765250271968,VISION,ResNet18,ImageNet100,Normal
588,ConcentricityDifference,Disagreement,pearsonr,-0.03770360271926007,0.8057646635124118,VISION,ResNet18,ImageNet100,Normal
589,ConcentricityDifference,Disagreement,spearmanr,-0.08655242486980867,0.5718456045961073,VISION,ResNet18,ImageNet100,Normal
590,ConcentricityDifference,Disagreement,kendalltau,-0.049874226685117505,0.6314018343345935,VISION,ResNet18,ImageNet100,Normal
591,ConcentricityDifference,AbsoluteAccDiff,pearsonr,-0.13834199102816605,0.36478775078573306,VISION,ResNet18,ImageNet100,Normal
592,ConcentricityDifference,AbsoluteAccDiff,spearmanr,-0.10600569732961315,0.4882758232200134,VISION,ResNet18,ImageNet100,Normal
593,ConcentricityDifference,AbsoluteAccDiff,kendalltau,-0.08057491926692625,0.4391786503848898,VISION,ResNet18,ImageNet100,Normal
594,MagnitudeDifference,JSD,pearsonr,-0.4066426445869019,0.0055716232074646075,VISION,ResNet18,ImageNet100,Normal
595,MagnitudeDifference,JSD,spearmanr,-0.3830039525691699,0.009409031755009869,VISION,ResNet18,ImageNet100,Normal
596,MagnitudeDifference,JSD,kendalltau,-0.27474747474747474,0.0077957336102338765,VISION,ResNet18,ImageNet100,Normal
597,MagnitudeDifference,Disagreement,pearsonr,-0.081411525112371,0.5949747215296777,VISION,ResNet18,ImageNet100,Normal
598,MagnitudeDifference,Disagreement,spearmanr,-0.17402772403373562,0.2529088585237402,VISION,ResNet18,ImageNet100,Normal
599,MagnitudeDifference,Disagreement,kendalltau,-0.11094470834036343,0.28587728269066237,VISION,ResNet18,ImageNet100,Normal
600,MagnitudeDifference,AbsoluteAccDiff,pearsonr,-0.1632402690776164,0.2839710464696948,VISION,ResNet18,ImageNet100,Normal
601,MagnitudeDifference,AbsoluteAccDiff,spearmanr,-0.16138180787493348,0.28956358352499423,VISION,ResNet18,ImageNet100,Normal
602,MagnitudeDifference,AbsoluteAccDiff,kendalltau,-0.0907742761361574,0.38347980238685864,VISION,ResNet18,ImageNet100,Normal
603,UniformityDifference,JSD,pearsonr,-0.3214680685950557,0.03129448191488166,VISION,ResNet18,ImageNet100,Normal
604,UniformityDifference,JSD,spearmanr,-0.33794027654006903,0.023181312340054987,VISION,ResNet18,ImageNet100,Normal
605,UniformityDifference,JSD,kendalltau,-0.27897609092741404,0.02498450642256043,VISION,ResNet18,ImageNet100,Normal
606,UniformityDifference,Disagreement,pearsonr,0.013375203897561937,0.9305104842733393,VISION,ResNet18,ImageNet100,Normal
607,UniformityDifference,Disagreement,spearmanr,-0.01926245613515678,0.9000550002250908,VISION,ResNet18,ImageNet100,Normal
608,UniformityDifference,Disagreement,kendalltau,-0.016012815380508715,0.8983288717463154,VISION,ResNet18,ImageNet100,Normal
609,UniformityDifference,AbsoluteAccDiff,pearsonr,-0.21988954705650707,0.1466721132785846,VISION,ResNet18,ImageNet100,Normal
610,UniformityDifference,AbsoluteAccDiff,spearmanr,-0.18407561232722375,0.22610826096676231,VISION,ResNet18,ImageNet100,Normal
611,UniformityDifference,AbsoluteAccDiff,kendalltau,-0.1533261854646902,0.22207864493288143,VISION,ResNet18,ImageNet100,Normal
612,CKA,JSD,pearsonr,0.2509946053866054,0.09629552123152016,VISION,ResNet18,ImageNet100,Normal
613,CKA,JSD,spearmanr,0.29907773386034253,0.04596030001442168,VISION,ResNet18,ImageNet100,Normal
614,CKA,JSD,kendalltau,0.19797979797979795,0.05519542767002268,VISION,ResNet18,ImageNet100,Normal
615,CKA,Disagreement,pearsonr,0.3482526806702274,0.01906161227913122,VISION,ResNet18,ImageNet100,Normal
616,CKA,Disagreement,spearmanr,0.36908379805488095,0.012595580715068796,VISION,ResNet18,ImageNet100,Normal
617,CKA,Disagreement,kendalltau,0.24122840253822142,0.02031675448368879,VISION,ResNet18,ImageNet100,Normal
618,CKA,AbsoluteAccDiff,pearsonr,0.3309082513941805,0.026398418649263955,VISION,ResNet18,ImageNet100,Normal
619,CKA,AbsoluteAccDiff,spearmanr,0.3565166736060621,0.01622266541957463,VISION,ResNet18,ImageNet100,Normal
620,CKA,AbsoluteAccDiff,kendalltau,0.23764501505308624,0.02251449444733303,VISION,ResNet18,ImageNet100,Normal
621,PWCCA,JSD,pearsonr,0.13997895824188683,0.18821323691141786,VISION,ResNet34,ImageNet100,Normal
622,PWCCA,JSD,spearmanr,0.14937944066113615,0.15995396546214016,VISION,ResNet34,ImageNet100,Normal
623,PWCCA,JSD,kendalltau,0.09341015370581751,0.1946765837805544,VISION,ResNet34,ImageNet100,Normal
624,PWCCA,Disagreement,pearsonr,0.2875266250447128,0.005998402222001121,VISION,ResNet34,ImageNet100,Normal
625,PWCCA,Disagreement,spearmanr,0.3343164562616551,0.0012798200673793492,VISION,ResNet34,ImageNet100,Normal
626,PWCCA,Disagreement,kendalltau,0.21324273586397888,0.0034277954579561773,VISION,ResNet34,ImageNet100,Normal
627,PWCCA,AbsoluteAccDiff,pearsonr,-0.18168542114433422,0.08656165898729652,VISION,ResNet34,ImageNet100,Normal
628,PWCCA,AbsoluteAccDiff,spearmanr,-0.20233295178319188,0.05581228570754452,VISION,ResNet34,ImageNet100,Normal
629,PWCCA,AbsoluteAccDiff,kendalltau,-0.13901556702843457,0.05582176987144008,VISION,ResNet34,ImageNet100,Normal
630,SVCCA,JSD,pearsonr,-0.057480753275581366,0.7076215481907845,VISION,ResNet34,ImageNet100,Normal
631,SVCCA,JSD,spearmanr,-0.0007905138339920947,0.9958879615325604,VISION,ResNet34,ImageNet100,Normal
632,SVCCA,JSD,kendalltau,0.0,1.0,VISION,ResNet34,ImageNet100,Normal
633,SVCCA,Disagreement,pearsonr,0.020116227298381237,0.8956490621693616,VISION,ResNet34,ImageNet100,Normal
634,SVCCA,Disagreement,spearmanr,0.07455556086650116,0.6264437150144488,VISION,ResNet34,ImageNet100,Normal
635,SVCCA,Disagreement,kendalltau,0.040945282992522786,0.6950258269062737,VISION,ResNet34,ImageNet100,Normal
636,SVCCA,AbsoluteAccDiff,pearsonr,0.23612303291157818,0.11839141031550182,VISION,ResNet34,ImageNet100,Normal
637,SVCCA,AbsoluteAccDiff,spearmanr,0.268882182146654,0.07409732277832919,VISION,ResNet34,ImageNet100,Normal
638,SVCCA,AbsoluteAccDiff,kendalltau,0.17960118731063723,0.08475770573722584,VISION,ResNet34,ImageNet100,Normal
639,HardCorrelationMatch,JSD,pearsonr,0.24240251356580145,0.10863531077258477,VISION,ResNet34,ImageNet100,Normal
640,HardCorrelationMatch,JSD,spearmanr,0.3051383399209486,0.04152753196428892,VISION,ResNet34,ImageNet100,Normal
641,HardCorrelationMatch,JSD,kendalltau,0.19797979797979795,0.05519542767002268,VISION,ResNet34,ImageNet100,Normal
642,HardCorrelationMatch,Disagreement,pearsonr,-0.07099464071978252,0.6430558932630889,VISION,ResNet34,ImageNet100,Normal
643,HardCorrelationMatch,Disagreement,spearmanr,-0.058126946126891614,0.7044831067093712,VISION,ResNet34,ImageNet100,Normal
644,HardCorrelationMatch,Disagreement,kendalltau,-0.03070896224439209,0.7687327827376436,VISION,ResNet34,ImageNet100,Normal
645,HardCorrelationMatch,AbsoluteAccDiff,pearsonr,0.2015876521599616,0.18420546311276942,VISION,ResNet34,ImageNet100,Normal
646,HardCorrelationMatch,AbsoluteAccDiff,spearmanr,0.13061687170978947,0.3924291128651046,VISION,ResNet34,ImageNet100,Normal
647,HardCorrelationMatch,AbsoluteAccDiff,kendalltau,0.08980059365531862,0.38876350093670997,VISION,ResNet34,ImageNet100,Normal
648,SoftCorrelationMatch,JSD,pearsonr,0.13437816112411985,0.37882103591367694,VISION,ResNet34,ImageNet100,Normal
