,accuracy,mean_cohens_kappa,std_cohens_kappa,n
905,0.9438438438438439,0.39325353696312704,0.017663384782813506,355
906,0.9444444444444444,0.39738257221402007,0.017961913050535436,376
907,0.945045045045045,0.4017988881845584,0.018013585922404353,348
908,0.9456456456456457,0.40471466540956363,0.018637871429562296,357
909,0.9462462462462462,0.40683194723996247,0.01930325969225482,363
910,0.9468468468468468,0.4096844260859641,0.019662177881748684,314
911,0.9474474474474475,0.41416771636634575,0.019487555716687546,366
912,0.948048048048048,0.4179229080837692,0.018412978081923784,371
913,0.9486486486486487,0.42104105329827257,0.019775019314086206,380
914,0.9492492492492492,0.423313839257066,0.020769969647497593,394
915,0.9498498498498498,0.4262752260953661,0.019587040235558732,378
916,0.9504504504504505,0.43117411555470647,0.01925794983756111,370
917,0.951051051051051,0.4333447126084811,0.02065273227260148,438
918,0.9516516516516517,0.4378341684341431,0.01962847011053124,375
919,0.9522522522522523,0.44101342231191265,0.019429671821620007,382
920,0.9528528528528528,0.4453473594171781,0.020044743910587092,423
921,0.9534534534534534,0.44956396124030973,0.02023259861561503,395
922,0.9540540540540541,0.45356922056767845,0.01933040254497751,385
923,0.9546546546546546,0.45608074955451183,0.01976030022291594,390
924,0.9552552552552553,0.4618041981011629,0.020045999143396696,400
925,0.9558558558558559,0.4636372263942446,0.020524063789204936,420
926,0.9564564564564564,0.46610958858942375,0.0203381659051556,390
927,0.9570570570570571,0.4706163123456015,0.020535233719528572,434
928,0.9576576576576576,0.47473981556302813,0.020042204074574837,461
929,0.9582582582582582,0.480463019280778,0.019640672658272417,457
930,0.9588588588588589,0.484402016369431,0.020503356182069606,449
931,0.9594594594594594,0.48899405953731945,0.0202557845340741,470
932,0.9600600600600601,0.49214994768224335,0.021771357144020446,514
933,0.9606606606606607,0.49777192998699976,0.021461686488479046,497
934,0.9612612612612612,0.5016433926885258,0.020817538803877718,499
935,0.9618618618618618,0.5064295811560547,0.021483214648920012,515
936,0.9624624624624625,0.5105285875138089,0.021039594853520978,557
937,0.963063063063063,0.5146423614400578,0.0205821846834291,635
938,0.9636636636636637,0.5194386323647839,0.021018802454289536,616
939,0.9642642642642643,0.5230016733584447,0.021464773357627295,662
940,0.9648648648648648,0.5290606104152303,0.02043170549899248,710
941,0.9654654654654655,0.5359798256957203,0.021643971654901097,872
942,0.966066066066066,0.5390289293724311,0.020692625983423935,1006
943,0.9666666666666667,0.5431868514471775,0.020301532265695883,1177
944,0.9672672672672673,0.5460797699255793,0.020163355257549184,1299
945,0.9678678678678678,0.5491258768320747,0.01899883021664533,1438
946,0.9684684684684685,0.5482212541247921,0.018823640486785483,1171
947,0.9690690690690691,0.5510806216340121,0.018890020006985305,771
948,0.9696696696696696,0.5507173853720857,0.017780940858411982,426
949,0.9702702702702704,0.547680516753878,0.019284146039153335,210
950,0.9708708708708709,0.5513853020482249,0.018559524652402102,77
951,0.9714714714714714,0.5543322888287631,0.016661315430295833,11
952,0.9720720720720721,0.5523750901222229,0.003883045929936569,5
953,0.9726726726726727,,,0
954,0.9732732732732732,,,0
955,0.9738738738738739,,,0
956,0.9744744744744744,,,0
957,0.9750750750750751,,,0
958,0.9756756756756757,,,0
959,0.9762762762762762,,,0
960,0.976876876876877,,,0
961,0.9774774774774775,,,0
962,0.978078078078078,,,0
963,0.9786786786786787,,,0
964,0.9792792792792793,,,0
965,0.9798798798798798,,,0
966,0.9804804804804805,,,0
967,0.981081081081081,,,0
968,0.9816816816816817,,,0
969,0.9822822822822823,,,0
970,0.9828828828828828,,,0
971,0.9834834834834835,,,0
972,0.9840840840840841,,,0
973,0.9846846846846846,,,0
974,0.9852852852852854,,,0
975,0.9858858858858859,,,0
976,0.9864864864864864,,,0
977,0.9870870870870871,,,0
978,0.9876876876876877,,,0
979,0.9882882882882883,,,0
980,0.9888888888888889,,,0
981,0.9894894894894894,,,0
982,0.9900900900900901,,,0
983,0.9906906906906907,,,0
984,0.9912912912912912,,,0
985,0.991891891891892,,,0
986,0.9924924924924925,,,0
987,0.993093093093093,,,0
988,0.9936936936936938,,,0
989,0.9942942942942943,,,0
990,0.9948948948948948,,,0
991,0.9954954954954955,,,0
992,0.9960960960960961,,,0
993,0.9966966966966967,,,0
994,0.9972972972972973,,,0
995,0.9978978978978978,,,0
996,0.9984984984984986,,,0
997,0.9990990990990991,,,0
998,0.9996996996996996,,,0
